talk_time,battery_power,pc,fc,blue,dual_sim,four_g,three_g,touch_screen,wifi,mobile_wt,px_width,sc_h,sc_w,m_dep,n_cores,ram,werf,int_memory,px_height,clock_speed,Unnamed: 0,index
5.0,1715.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,94.0,1676.0,15.0,10.0,0.3,8.0,1633.0,9156615,12.0,1224.0,1.3,11831,2480
13.0,942.0,9.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,91.0,1532.0,6.0,3.0,0.5,4.0,587.0,9156615,27.0,754.0,1.4,14105,1703
18.0,1413.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,128.0,1481.0,5.0,0.0,0.1,1.0,515.0,9156615,13.0,1323.0,0.6,10061,875
17.0,1853.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,92.0,1951.0,14.0,4.0,0.4,1.0,2775.0,9156615,23.0,202.0,1.0,8984,579
2.0,1280.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,108.0,588.0,6.0,4.0,1.0,7.0,2335.0,9156615,39.0,356.0,1.3,7663,1550
7.0,511.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,180.0,759.0,8.0,3.0,0.7,2.0,3865.0,9156615,52.0,24.0,0.7,7711,1189
20.0,1112.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,190.0,1119.0,11.0,0.0,0.9,4.0,3302.0,9156615,12.0,777.0,0.5,9566,899
3.0,1748.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,146.0,1234.0,16.0,12.0,0.5,3.0,3968.0,9156615,14.0,859.0,1.7,5855,522
18.0,1893.0,11.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,134.0,763.0,14.0,3.0,0.2,2.0,3822.0,9156615,63.0,637.0,2.1,5202,2430
18.0,1989.0,15.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,193.0,682.0,7.0,0.0,0.1,8.0,2369.0,9156615,17.0,629.0,2.9,8956,342
13.0,1057.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,154.0,1055.0,6.0,4.0,0.5,5.0,3705.0,9156615,5.0,416.0,2.1,2281,1046
12.0,1097.0,15.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,160.0,1352.0,15.0,6.0,0.1,7.0,2219.0,9156615,21.0,1277.0,0.8,3341,1158
9.0,955.0,8.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,143.0,1511.0,12.0,9.0,0.9,5.0,1432.0,9156615,43.0,1248.0,0.5,7396,638
10.0,569.0,19.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,170.0,1159.0,8.0,7.0,0.8,3.0,2351.0,9156615,4.0,351.0,0.5,12738,872
7.0,1512.0,17.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,162.0,884.0,15.0,7.0,0.7,7.0,2335.0,9156615,6.0,205.0,1.7,7164,461
6.0,1479.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,156.0,1476.0,13.0,12.0,0.6,3.0,3323.0,9156615,19.0,180.0,0.5,5368,402
2.0,1946.0,19.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,123.0,1849.0,6.0,0.0,0.3,8.0,3117.0,9156615,8.0,647.0,2.7,3600,1770
5.0,1745.0,16.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,159.0,1908.0,13.0,11.0,0.1,3.0,2885.0,9156615,57.0,1164.0,1.5,8583,955
10.0,1444.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,103.0,1340.0,17.0,5.0,0.9,1.0,712.0,9156615,6.0,1274.0,2.1,10759,1393
6.0,840.0,8.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,178.0,1728.0,12.0,2.0,0.3,6.0,2636.0,9156615,15.0,526.0,1.2,307,1283
10.0,1654.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,109.0,629.0,12.0,5.0,0.3,2.0,3112.0,9156615,43.0,546.0,1.5,14015,52
9.0,877.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,195.0,1985.0,11.0,8.0,0.1,7.0,2004.0,9156615,17.0,1064.0,1.5,13379,2466
19.0,1793.0,13.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,154.0,722.0,16.0,3.0,0.4,5.0,1370.0,9156615,27.0,586.0,0.7,2504,1054
6.0,1568.0,20.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0,150.0,654.0,5.0,1.0,1.0,8.0,508.0,9156615,33.0,413.0,0.5,8279,31
10.0,1707.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1388.0,12.0,0.0,0.8,7.0,1774.0,9156615,41.0,1331.0,1.4,5273,2208
2.0,1544.0,20.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,186.0,844.0,9.0,4.0,0.1,7.0,489.0,9156615,12.0,470.0,2.4,2855,1888
3.0,1487.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,120.0,989.0,12.0,4.0,0.8,2.0,2003.0,9156615,42.0,857.0,1.5,6146,1669
17.0,1991.0,13.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,181.0,1037.0,8.0,5.0,0.1,1.0,1861.0,9156615,15.0,298.0,2.8,8803,1890
9.0,1097.0,8.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,161.0,1914.0,14.0,5.0,0.2,3.0,1725.0,9156615,64.0,419.0,2.1,11921,2216
4.0,1590.0,15.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,1109.0,6.0,5.0,0.5,4.0,2836.0,9156615,14.0,1058.0,1.5,257,1176
18.0,875.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,104.0,969.0,14.0,2.0,0.6,8.0,3396.0,9156615,43.0,902.0,1.4,13791,1556
8.0,688.0,20.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,109.0,1957.0,12.0,7.0,0.2,5.0,1382.0,9156615,40.0,376.0,2.5,12494,1435
7.0,768.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,159.0,991.0,19.0,1.0,0.9,2.0,1145.0,9156615,19.0,637.0,0.5,12922,687
17.0,1807.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,125.0,1415.0,8.0,5.0,0.2,3.0,2921.0,9156615,16.0,1221.0,2.9,439,1779
16.0,1681.0,13.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,158.0,1205.0,12.0,6.0,0.4,2.0,1122.0,9156615,11.0,195.0,2.5,4081,423
15.0,1569.0,13.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,147.0,930.0,18.0,1.0,0.2,1.0,3538.0,9156615,33.0,519.0,0.5,13933,959
8.0,1472.0,19.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,168.0,1052.0,19.0,15.0,0.1,6.0,2677.0,9156615,61.0,710.0,2.3,7754,204
18.0,657.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,961.0,14.0,3.0,0.7,2.0,1412.0,9156615,37.0,476.0,2.5,8348,98
9.0,763.0,12.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,104.0,1278.0,11.0,6.0,0.3,5.0,2865.0,9156615,51.0,273.0,0.5,2275,1169
6.0,797.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,144.0,1167.0,9.0,5.0,0.9,7.0,2216.0,9156615,37.0,206.0,2.2,13147,1984
17.0,618.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0,896.0,18.0,15.0,0.2,3.0,2399.0,9156615,57.0,879.0,0.5,10640,1172
6.0,1281.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,148.0,1617.0,12.0,1.0,0.3,1.0,1129.0,9156615,28.0,1285.0,2.3,9585,269
12.0,1265.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,836.0,5.0,0.0,0.7,5.0,1362.0,9156615,49.0,690.0,1.5,7611,2104
18.0,1939.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,199.0,520.0,14.0,10.0,0.6,4.0,1047.0,9156615,55.0,320.0,2.8,671,2035
19.0,1488.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1647.0,14.0,10.0,0.8,5.0,3054.0,9156615,39.0,1528.0,0.5,7303,2127
12.0,808.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,192.0,1891.0,15.0,9.0,0.1,4.0,3762.0,9156615,8.0,618.0,0.5,12897,721
13.0,1628.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,101.0,643.0,16.0,10.0,0.9,6.0,3361.0,9156615,33.0,412.0,0.5,4809,827
10.0,1799.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0,1386.0,10.0,8.0,0.6,3.0,445.0,9156615,30.0,617.0,1.0,9294,1896
10.0,864.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,88.0,1436.0,18.0,9.0,0.3,6.0,493.0,9156615,53.0,262.0,1.6,9894,1876
6.0,1043.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,111.0,1626.0,16.0,9.0,0.1,3.0,912.0,9156615,42.0,716.0,0.5,6025,1065
4.0,1296.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,124.0,1272.0,7.0,1.0,0.5,5.0,490.0,9156615,14.0,811.0,0.9,5408,2302
20.0,1772.0,15.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,116.0,545.0,5.0,2.0,0.7,8.0,1834.0,9156615,64.0,270.0,0.5,9879,431
18.0,1004.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,141.0,1162.0,17.0,8.0,0.2,6.0,3772.0,9156615,35.0,901.0,2.9,8193,740
3.0,1880.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,104.0,1019.0,9.0,0.0,0.6,4.0,2968.0,9156615,7.0,890.0,0.5,381,1179
9.0,1733.0,20.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,119.0,527.0,17.0,16.0,1.0,6.0,3576.0,9156615,36.0,357.0,2.8,5397,2420
10.0,1296.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,129.0,1382.0,19.0,8.0,0.2,7.0,2552.0,9156615,11.0,1222.0,1.4,10920,864
20.0,1945.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,1540.0,18.0,7.0,0.7,6.0,3322.0,9156615,26.0,1064.0,1.2,13162,1674
13.0,911.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,182.0,763.0,8.0,4.0,0.5,2.0,2638.0,9156615,28.0,157.0,2.2,4766,1563
11.0,1251.0,16.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,133.0,591.0,11.0,9.0,0.7,6.0,1052.0,9156615,29.0,308.0,0.5,9116,1783
3.0,1986.0,20.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,165.0,1358.0,17.0,12.0,0.1,8.0,1614.0,9156615,51.0,282.0,0.5,14162,462
7.0,1373.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,141.0,1348.0,15.0,2.0,0.9,6.0,2752.0,9156615,29.0,1220.0,1.9,12204,998
6.0,797.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,90.0,1413.0,9.0,2.0,0.5,4.0,590.0,9156615,38.0,763.0,2.9,11953,74
2.0,1077.0,14.0,13.0,1.0,0.0,1.0,1.0,0.0,1.0,131.0,1079.0,17.0,11.0,0.6,4.0,3454.0,9156615,49.0,334.0,2.5,5613,1851
14.0,1830.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,191.0,1583.0,8.0,7.0,0.9,6.0,2334.0,9156615,7.0,460.0,0.5,5319,1591
15.0,1413.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,104.0,1994.0,17.0,8.0,0.4,5.0,2973.0,9156615,45.0,1949.0,0.5,12530,988
7.0,1720.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,137.0,646.0,13.0,2.0,0.1,2.0,1222.0,9156615,19.0,409.0,0.7,3727,1055
9.0,1664.0,19.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,177.0,1929.0,12.0,7.0,0.5,7.0,1968.0,9156615,15.0,1178.0,2.9,379,866
14.0,1197.0,10.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,129.0,1710.0,19.0,7.0,0.1,5.0,2885.0,9156615,20.0,214.0,0.5,7959,575
19.0,714.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,197.0,1857.0,15.0,12.0,0.1,3.0,1164.0,9156615,11.0,1750.0,2.1,9094,1471
19.0,1379.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,134.0,671.0,11.0,2.0,0.3,8.0,3912.0,9156615,19.0,387.0,0.5,14684,965
7.0,1496.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,182.0,741.0,16.0,0.0,0.5,5.0,854.0,9156615,42.0,96.0,2.0,6984,86
7.0,957.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,107.0,1485.0,12.0,5.0,0.8,5.0,1846.0,9156615,7.0,1201.0,2.5,12260,2388
8.0,668.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,155.0,1203.0,9.0,5.0,0.1,5.0,2746.0,9156615,3.0,666.0,0.5,7105,88
14.0,609.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,93.0,1948.0,11.0,10.0,0.3,4.0,1866.0,9156615,26.0,938.0,0.5,4327,2338
5.0,914.0,12.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,100.0,1495.0,11.0,7.0,0.8,2.0,808.0,9156615,4.0,191.0,0.9,6548,419
11.0,580.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,91.0,1345.0,15.0,1.0,0.9,3.0,3451.0,9156615,47.0,1086.0,1.2,11435,2233
10.0,1039.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,200.0,1827.0,7.0,1.0,0.8,8.0,1619.0,9156615,12.0,1428.0,1.3,14617,516
20.0,1278.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,104.0,750.0,7.0,1.0,0.1,8.0,1155.0,9156615,54.0,581.0,0.5,2879,500
4.0,743.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,95.0,1659.0,19.0,10.0,0.3,2.0,316.0,9156615,33.0,1587.0,0.5,8033,941
15.0,1758.0,14.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,190.0,1864.0,6.0,2.0,0.6,8.0,1897.0,9156615,13.0,762.0,0.5,8041,562
11.0,1225.0,12.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,116.0,1404.0,12.0,11.0,0.5,4.0,3836.0,9156615,13.0,759.0,2.1,14741,2362
16.0,768.0,20.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,113.0,515.0,19.0,3.0,0.1,1.0,952.0,9156615,56.0,418.0,0.9,2826,302
16.0,576.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,162.0,893.0,11.0,6.0,0.8,8.0,2800.0,9156615,30.0,847.0,1.2,1005,1047
5.0,1063.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,101.0,1232.0,17.0,16.0,0.8,5.0,3809.0,9156615,26.0,1208.0,1.1,9776,631
5.0,920.0,14.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,115.0,1078.0,10.0,7.0,0.4,7.0,785.0,9156615,25.0,209.0,2.1,10835,325
18.0,1939.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,199.0,520.0,14.0,10.0,0.6,4.0,1047.0,9156615,55.0,320.0,2.8,10818,2278
6.0,921.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,1229.0,10.0,0.0,0.1,2.0,1080.0,9156615,60.0,1211.0,0.6,6836,1137
18.0,1030.0,20.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,138.0,1812.0,6.0,2.0,0.2,6.0,2858.0,9156615,58.0,1111.0,1.6,10932,759
3.0,1615.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,1256.0,16.0,2.0,0.1,4.0,3488.0,9156615,15.0,622.0,0.5,789,478
7.0,1577.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,105.0,1432.0,7.0,3.0,0.1,3.0,2967.0,9156615,64.0,116.0,1.0,13936,1772
7.0,1807.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,97.0,1814.0,7.0,6.0,0.2,8.0,1069.0,9156615,38.0,1332.0,0.8,847,1906
13.0,1831.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,150.0,1381.0,17.0,7.0,0.9,5.0,3834.0,9156615,43.0,611.0,1.4,13040,2329
3.0,546.0,15.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,159.0,1658.0,7.0,2.0,1.0,5.0,1550.0,9156615,26.0,416.0,2.6,14126,1586
10.0,1671.0,18.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,179.0,1263.0,16.0,6.0,0.9,8.0,815.0,9156615,5.0,398.0,0.5,2004,1128
7.0,708.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,195.0,654.0,6.0,5.0,1.0,8.0,2169.0,9156615,63.0,78.0,2.7,12304,2392
7.0,1034.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,190.0,1293.0,15.0,1.0,0.3,3.0,969.0,9156615,45.0,182.0,2.6,7745,674
8.0,553.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,121.0,902.0,11.0,4.0,0.5,7.0,1204.0,9156615,8.0,325.0,2.4,2457,2036
2.0,1686.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,166.0,1453.0,14.0,11.0,0.1,4.0,2958.0,9156615,38.0,397.0,2.8,5128,2121
4.0,511.0,18.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,136.0,1264.0,18.0,3.0,0.6,3.0,2378.0,9156615,24.0,367.0,0.9,2058,1738
19.0,1554.0,12.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,185.0,1367.0,12.0,3.0,0.7,5.0,509.0,9156615,47.0,319.0,2.7,13980,880
3.0,1547.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,166.0,590.0,12.0,2.0,0.7,2.0,505.0,9156615,45.0,583.0,2.9,2326,2051
13.0,1126.0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,1726.0,14.0,1.0,0.9,8.0,3739.0,9156615,49.0,114.0,0.7,9245,2212
13.0,645.0,17.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,184.0,1130.0,18.0,2.0,0.7,8.0,714.0,9156615,41.0,741.0,1.2,5387,313
12.0,1097.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.0,519.0,15.0,12.0,0.8,1.0,509.0,9156615,60.0,405.0,1.4,11550,1260
20.0,1994.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,146.0,1435.0,7.0,0.0,0.5,8.0,3622.0,9156615,7.0,447.0,1.5,5846,655
5.0,1333.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,183.0,1301.0,18.0,16.0,0.7,7.0,3442.0,9156615,59.0,394.0,1.4,3921,1423
4.0,668.0,19.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,114.0,1292.0,14.0,12.0,0.3,1.0,1201.0,9156615,48.0,195.0,2.3,6494,2234
5.0,1317.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,113.0,613.0,16.0,13.0,0.5,5.0,3436.0,9156615,43.0,179.0,1.8,8906,1251
15.0,1486.0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,1747.0,13.0,1.0,0.1,4.0,297.0,9156615,52.0,1430.0,2.6,4381,691
7.0,1802.0,16.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,116.0,963.0,10.0,9.0,0.5,5.0,1885.0,9156615,27.0,453.0,1.2,60,1881
8.0,637.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,97.0,1989.0,18.0,4.0,0.8,4.0,374.0,9156615,60.0,1125.0,2.3,12109,156
10.0,1992.0,14.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,141.0,895.0,10.0,9.0,0.1,1.0,3206.0,9156615,2.0,649.0,0.6,663,1585
3.0,1723.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,164.0,1791.0,10.0,5.0,1.0,8.0,3587.0,9156615,42.0,202.0,1.1,6210,46
9.0,539.0,14.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,145.0,599.0,14.0,5.0,0.1,7.0,3597.0,9156615,21.0,551.0,0.6,11538,614
15.0,564.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,168.0,1980.0,14.0,8.0,0.5,3.0,1074.0,9156615,51.0,912.0,1.8,5513,258
15.0,1165.0,12.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,178.0,831.0,19.0,12.0,0.2,6.0,764.0,9156615,41.0,564.0,2.4,463,2078
19.0,1002.0,18.0,16.0,0.0,1.0,1.0,1.0,0.0,1.0,185.0,512.0,10.0,7.0,0.4,6.0,961.0,9156615,11.0,285.0,2.7,12403,1447
11.0,1330.0,17.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,83.0,1262.0,14.0,6.0,0.3,5.0,463.0,9156615,3.0,980.0,1.3,7215,482
11.0,1485.0,9.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,84.0,1013.0,19.0,1.0,0.7,2.0,2147.0,9156615,32.0,510.0,1.0,2130,2293
3.0,1408.0,14.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,89.0,1088.0,8.0,6.0,0.9,5.0,3952.0,9156615,45.0,613.0,2.1,3497,550
15.0,596.0,18.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,165.0,984.0,15.0,4.0,0.6,1.0,2505.0,9156615,46.0,953.0,1.4,5866,2087
9.0,713.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,1123.0,12.0,10.0,0.1,1.0,928.0,9156615,42.0,1048.0,0.9,1050,1885
11.0,614.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,128.0,519.0,15.0,6.0,0.2,7.0,3487.0,9156615,58.0,22.0,1.7,3491,726
12.0,1113.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,145.0,1312.0,11.0,2.0,0.3,1.0,277.0,9156615,25.0,1047.0,0.6,12443,812
12.0,924.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,167.0,1813.0,17.0,15.0,0.3,8.0,1620.0,9156615,47.0,108.0,0.5,9089,639
17.0,1127.0,13.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,163.0,1049.0,11.0,5.0,0.8,1.0,2048.0,9156615,57.0,928.0,2.9,2777,2016
5.0,786.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,141.0,1697.0,12.0,11.0,0.5,7.0,2390.0,9156615,33.0,507.0,2.2,12126,2040
8.0,603.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,156.0,1968.0,10.0,4.0,0.2,6.0,604.0,9156615,64.0,1842.0,0.7,5147,873
18.0,1362.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,1505.0,7.0,6.0,0.8,7.0,995.0,9156615,25.0,553.0,0.5,14372,685
10.0,1856.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,155.0,1155.0,17.0,6.0,0.1,5.0,2052.0,9156615,24.0,277.0,0.5,7496,1578
8.0,1144.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,189.0,724.0,16.0,0.0,0.4,1.0,3252.0,9156615,21.0,159.0,1.5,7827,2223
8.0,532.0,10.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,193.0,1354.0,13.0,5.0,0.1,5.0,728.0,9156615,8.0,1213.0,0.8,14676,531
6.0,767.0,17.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,185.0,1000.0,6.0,1.0,0.2,6.0,2445.0,9156615,19.0,271.0,1.9,13356,545
15.0,874.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1248.0,6.0,4.0,0.5,1.0,582.0,9156615,8.0,442.0,1.3,1473,922
16.0,633.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,139.0,1009.0,11.0,1.0,0.1,8.0,3560.0,9156615,49.0,529.0,2.2,11222,2137
15.0,1396.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,138.0,1347.0,7.0,3.0,0.1,7.0,2389.0,9156615,46.0,1191.0,2.4,13720,1107
9.0,603.0,16.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,126.0,1057.0,13.0,1.0,0.7,3.0,3703.0,9156615,35.0,692.0,2.5,4817,1226
14.0,962.0,20.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,125.0,1916.0,16.0,2.0,0.9,1.0,1491.0,9156615,2.0,1618.0,1.0,14447,1668
11.0,1008.0,15.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,1122.0,10.0,3.0,1.0,3.0,2009.0,9156615,61.0,1077.0,0.8,553,83
14.0,1142.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,114.0,769.0,7.0,0.0,0.6,6.0,1747.0,9156615,2.0,623.0,1.2,11925,1877
13.0,645.0,17.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,184.0,1130.0,18.0,2.0,0.7,8.0,714.0,9156615,41.0,741.0,1.2,281,2210
5.0,1307.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,1103.0,16.0,9.0,0.6,7.0,1412.0,9156615,7.0,897.0,1.8,8760,1649
17.0,1537.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,137.0,1131.0,18.0,17.0,0.3,1.0,3685.0,9156615,43.0,839.0,2.5,4649,142
3.0,1741.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,143.0,1895.0,11.0,3.0,0.7,8.0,3387.0,9156615,14.0,730.0,1.8,14588,763
14.0,1844.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,158.0,882.0,5.0,1.0,0.7,8.0,1724.0,9156615,51.0,533.0,2.3,6339,449
7.0,1379.0,17.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,83.0,1370.0,9.0,6.0,1.0,1.0,651.0,9156615,63.0,207.0,2.1,5669,2220
15.0,1464.0,14.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,117.0,1168.0,5.0,3.0,0.9,2.0,3927.0,9156615,12.0,854.0,0.5,6004,2200
5.0,1426.0,16.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,174.0,1694.0,14.0,9.0,0.7,5.0,1277.0,9156615,12.0,1573.0,1.6,5193,1280
9.0,781.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,88.0,607.0,17.0,10.0,0.2,2.0,3862.0,9156615,64.0,368.0,1.3,1188,1114
17.0,1588.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,159.0,1594.0,18.0,0.0,0.8,1.0,3272.0,9156615,61.0,1064.0,0.5,9866,476
5.0,1824.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,143.0,1738.0,14.0,1.0,0.9,2.0,2381.0,9156615,19.0,1055.0,0.8,6500,1268
